,(+)-Griseofulvin,(S)-(+)-Camptothecin,Chloramphenicol,Metformin,Cell viability
5745,16.0,4.0,3.125,1.0,1.0
5746,16.0,4.0,3.125,0.5,1.0
5747,16.0,4.0,3.125,0.0,1.0
5748,16.0,4.0,0.0,512.0,0.981
5749,16.0,4.0,0.0,256.0,0.988
5750,16.0,4.0,0.0,128.0,0.995
5751,16.0,4.0,0.0,64.0,0.997
5752,16.0,4.0,0.0,32.0,0.998
5753,16.0,4.0,0.0,16.0,0.999
5754,16.0,4.0,0.0,8.0,0.999
5755,16.0,4.0,0.0,4.0,1.0
5756,16.0,4.0,0.0,2.0,1.0
5757,16.0,4.0,0.0,1.0,1.0
5758,16.0,4.0,0.0,0.5,1.0
5759,16.0,4.0,0.0,0.0,1.0
5760,16.0,2.0,3200.0,512.0,0.864
5761,16.0,2.0,3200.0,256.0,0.858
5762,16.0,2.0,3200.0,128.0,0.859
5763,16.0,2.0,3200.0,64.0,0.869
5764,16.0,2.0,3200.0,32.0,0.873
5765,16.0,2.0,3200.0,16.0,0.863
5766,16.0,2.0,3200.0,8.0,0.895
5767,16.0,2.0,3200.0,4.0,0.874
5768,16.0,2.0,3200.0,2.0,0.872
5769,16.0,2.0,3200.0,1.0,0.89
5770,16.0,2.0,3200.0,0.5,0.887
5771,16.0,2.0,3200.0,0.0,0.87
5772,16.0,2.0,1600.0,512.0,0.919
5773,16.0,2.0,1600.0,256.0,0.928
5774,16.0,2.0,1600.0,128.0,0.932
5775,16.0,2.0,1600.0,64.0,0.929
5776,16.0,2.0,1600.0,32.0,0.933
5777,16.0,2.0,1600.0,16.0,0.937
5778,16.0,2.0,1600.0,8.0,0.932
5779,16.0,2.0,1600.0,4.0,0.932
5780,16.0,2.0,1600.0,2.0,0.936
5781,16.0,2.0,1600.0,1.0,0.947
5782,16.0,2.0,1600.0,0.5,0.944
5783,16.0,2.0,1600.0,0.0,0.945
5784,16.0,2.0,800.0,512.0,0.954
5785,16.0,2.0,800.0,256.0,0.962
5786,16.0,2.0,800.0,128.0,0.965
5787,16.0,2.0,800.0,64.0,0.963
5788,16.0,2.0,800.0,32.0,0.97
5789,16.0,2.0,800.0,16.0,0.97
5790,16.0,2.0,800.0,8.0,0.965
5791,16.0,2.0,800.0,4.0,0.97
5792,16.0,2.0,800.0,2.0,0.973
5793,16.0,2.0,800.0,1.0,0.968
5794,16.0,2.0,800.0,0.5,0.966
5795,16.0,2.0,800.0,0.0,0.968
5796,16.0,2.0,400.0,512.0,0.965
5797,16.0,2.0,400.0,256.0,0.977
5798,16.0,2.0,400.0,128.0,0.98
5799,16.0,2.0,400.0,64.0,0.98
5800,16.0,2.0,400.0,32.0,0.983
5801,16.0,2.0,400.0,16.0,0.982
5802,16.0,2.0,400.0,8.0,0.985
5803,16.0,2.0,400.0,4.0,0.983
5804,16.0,2.0,400.0,2.0,0.986
5805,16.0,2.0,400.0,1.0,0.983
5806,16.0,2.0,400.0,0.5,0.986
5807,16.0,2.0,400.0,0.0,0.983
5808,16.0,2.0,200.0,512.0,0.97
5809,16.0,2.0,200.0,256.0,0.984
5810,16.0,2.0,200.0,128.0,0.986
5811,16.0,2.0,200.0,64.0,0.991
5812,16.0,2.0,200.0,32.0,0.992
5813,16.0,2.0,200.0,16.0,0.991
5814,16.0,2.0,200.0,8.0,0.991
5815,16.0,2.0,200.0,4.0,0.993
5816,16.0,2.0,200.0,2.0,0.991
5817,16.0,2.0,200.0,1.0,0.991
5818,16.0,2.0,200.0,0.5,0.993
5819,16.0,2.0,200.0,0.0,0.993
5820,16.0,2.0,100.0,512.0,0.978
5821,16.0,2.0,100.0,256.0,0.987
5822,16.0,2.0,100.0,128.0,0.991
5823,16.0,2.0,100.0,64.0,0.994
5824,16.0,2.0,100.0,32.0,0.994
5825,16.0,2.0,100.0,16.0,0.995
5826,16.0,2.0,100.0,8.0,0.995
5827,16.0,2.0,100.0,4.0,0.996
5828,16.0,2.0,100.0,2.0,0.996
5829,16.0,2.0,100.0,1.0,0.996
5830,16.0,2.0,100.0,0.5,0.995
5831,16.0,2.0,100.0,0.0,0.995
5832,16.0,2.0,50.0,512.0,0.978
5833,16.0,2.0,50.0,256.0,0.989
5834,16.0,2.0,50.0,128.0,0.994
5835,16.0,2.0,50.0,64.0,0.995
5836,16.0,2.0,50.0,32.0,0.996
5837,16.0,2.0,50.0,16.0,0.997
5838,16.0,2.0,50.0,8.0,0.997
5839,16.0,2.0,50.0,4.0,0.998
5840,16.0,2.0,50.0,2.0,0.998
5841,16.0,2.0,50.0,1.0,0.998
5842,16.0,2.0,50.0,0.5,0.997
5843,16.0,2.0,50.0,0.0,0.998
5844,16.0,2.0,25.0,512.0,0.978
5845,16.0,2.0,25.0,256.0,0.988
5846,16.0,2.0,25.0,128.0,0.994
5847,16.0,2.0,25.0,64.0,0.996
5848,16.0,2.0,25.0,32.0,0.998
5849,16.0,2.0,25.0,16.0,0.998
5850,16.0,2.0,25.0,8.0,0.998
5851,16.0,2.0,25.0,4.0,0.999
5852,16.0,2.0,25.0,2.0,0.999
5853,16.0,2.0,25.0,1.0,0.999
5854,16.0,2.0,25.0,0.5,0.999
5855,16.0,2.0,25.0,0.0,0.999
5856,16.0,2.0,12.5,512.0,0.978
5857,16.0,2.0,12.5,256.0,0.99
5858,16.0,2.0,12.5,128.0,0.995
5859,16.0,2.0,12.5,64.0,0.997
5860,16.0,2.0,12.5,32.0,0.998
5861,16.0,2.0,12.5,16.0,0.999
5862,16.0,2.0,12.5,8.0,0.999
5863,16.0,2.0,12.5,4.0,0.999
5864,16.0,2.0,12.5,2.0,0.999
5865,16.0,2.0,12.5,1.0,0.999
5866,16.0,2.0,12.5,0.5,0.999
5867,16.0,2.0,12.5,0.0,0.999
5868,16.0,2.0,6.25,512.0,0.981
5869,16.0,2.0,6.25,256.0,0.989
5870,16.0,2.0,6.25,128.0,0.994
5871,16.0,2.0,6.25,64.0,0.997
5872,16.0,2.0,6.25,32.0,0.998
5873,16.0,2.0,6.25,16.0,0.999
5874,16.0,2.0,6.25,8.0,0.999
5875,16.0,2.0,6.25,4.0,0.999
5876,16.0,2.0,6.25,2.0,0.999
5877,16.0,2.0,6.25,1.0,0.999
5878,16.0,2.0,6.25,0.5,1.0
5879,16.0,2.0,6.25,0.0,0.999
5880,16.0,2.0,3.125,512.0,0.977
5881,16.0,2.0,3.125,256.0,0.988
5882,16.0,2.0,3.125,128.0,0.995
5883,16.0,2.0,3.125,64.0,0.998
5884,16.0,2.0,3.125,32.0,0.998
5885,16.0,2.0,3.125,16.0,0.999
5886,16.0,2.0,3.125,8.0,0.999
5887,16.0,2.0,3.125,4.0,0.999
5888,16.0,2.0,3.125,2.0,1.0
5889,16.0,2.0,3.125,1.0,1.0
5890,16.0,2.0,3.125,0.5,1.0
5891,16.0,2.0,3.125,0.0,1.0
5892,16.0,2.0,0.0,512.0,0.979
5893,16.0,2.0,0.0,256.0,0.988
5894,16.0,2.0,0.0,128.0,0.995
5895,16.0,2.0,0.0,64.0,0.998
5896,16.0,2.0,0.0,32.0,0.998
5897,16.0,2.0,0.0,16.0,0.999
5898,16.0,2.0,0.0,8.0,0.999
5899,16.0,2.0,0.0,4.0,0.999
5900,16.0,2.0,0.0,2.0,1.0
5901,16.0,2.0,0.0,1.0,1.0
5902,16.0,2.0,0.0,0.5,1.0
5903,16.0,2.0,0.0,0.0,1.0
5904,16.0,1.0,3200.0,512.0,0.85
5905,16.0,1.0,3200.0,256.0,0.853
5906,16.0,1.0,3200.0,128.0,0.887
5907,16.0,1.0,3200.0,64.0,0.89
5908,16.0,1.0,3200.0,32.0,0.869
5909,16.0,1.0,3200.0,16.0,0.886
5910,16.0,1.0,3200.0,8.0,0.877
5911,16.0,1.0,3200.0,4.0,0.893
5912,16.0,1.0,3200.0,2.0,0.867
5913,16.0,1.0,3200.0,1.0,0.865
5914,16.0,1.0,3200.0,0.5,0.876
5915,16.0,1.0,3200.0,0.0,0.871
5916,16.0,1.0,1600.0,512.0,0.913
5917,16.0,1.0,1600.0,256.0,0.927
5918,16.0,1.0,1600.0,128.0,0.942
5919,16.0,1.0,1600.0,64.0,0.938
5920,16.0,1.0,1600.0,32.0,0.933
5921,16.0,1.0,1600.0,16.0,0.946
5922,16.0,1.0,1600.0,8.0,0.936
5923,16.0,1.0,1600.0,4.0,0.933
5924,16.0,1.0,1600.0,2.0,0.934
5925,16.0,1.0,1600.0,1.0,0.943
5926,16.0,1.0,1600.0,0.5,0.935
5927,16.0,1.0,1600.0,0.0,0.946
5928,16.0,1.0,800.0,512.0,0.95
5929,16.0,1.0,800.0,256.0,0.955
5930,16.0,1.0,800.0,128.0,0.96
5931,16.0,1.0,800.0,64.0,0.965
5932,16.0,1.0,800.0,32.0,0.972
5933,16.0,1.0,800.0,16.0,0.969
5934,16.0,1.0,800.0,8.0,0.968
5935,16.0,1.0,800.0,4.0,0.97
5936,16.0,1.0,800.0,2.0,0.969
5937,16.0,1.0,800.0,1.0,0.965
5938,16.0,1.0,800.0,0.5,0.969
5939,16.0,1.0,800.0,0.0,0.967
5940,16.0,1.0,400.0,512.0,0.962
5941,16.0,1.0,400.0,256.0,0.973
5942,16.0,1.0,400.0,128.0,0.978
5943,16.0,1.0,400.0,64.0,0.983
5944,16.0,1.0,400.0,32.0,0.982
5945,16.0,1.0,400.0,16.0,0.983
5946,16.0,1.0,400.0,8.0,0.983
5947,16.0,1.0,400.0,4.0,0.986
5948,16.0,1.0,400.0,2.0,0.986
5949,16.0,1.0,400.0,1.0,0.984
5950,16.0,1.0,400.0,0.5,0.983
5951,16.0,1.0,400.0,0.0,0.983
5952,16.0,1.0,200.0,512.0,0.974
5953,16.0,1.0,200.0,256.0,0.984
5954,16.0,1.0,200.0,128.0,0.986
5955,16.0,1.0,200.0,64.0,0.989
5956,16.0,1.0,200.0,32.0,0.99
5957,16.0,1.0,200.0,16.0,0.992
5958,16.0,1.0,200.0,8.0,0.991
5959,16.0,1.0,200.0,4.0,0.991
5960,16.0,1.0,200.0,2.0,0.993
5961,16.0,1.0,200.0,1.0,0.991
5962,16.0,1.0,200.0,0.5,0.992
5963,16.0,1.0,200.0,0.0,0.992
5964,16.0,1.0,100.0,512.0,0.975
5965,16.0,1.0,100.0,256.0,0.988
5966,16.0,1.0,100.0,128.0,0.991
5967,16.0,1.0,100.0,64.0,0.992
5968,16.0,1.0,100.0,32.0,0.995
5969,16.0,1.0,100.0,16.0,0.996
5970,16.0,1.0,100.0,8.0,0.996
5971,16.0,1.0,100.0,4.0,0.995
5972,16.0,1.0,100.0,2.0,0.996
5973,16.0,1.0,100.0,1.0,0.995
5974,16.0,1.0,100.0,0.5,0.996
5975,16.0,1.0,100.0,0.0,0.996
5976,16.0,1.0,50.0,512.0,0.98
5977,16.0,1.0,50.0,256.0,0.986
5978,16.0,1.0,50.0,128.0,0.992
5979,16.0,1.0,50.0,64.0,0.995
5980,16.0,1.0,50.0,32.0,0.996
5981,16.0,1.0,50.0,16.0,0.998
5982,16.0,1.0,50.0,8.0,0.998
5983,16.0,1.0,50.0,4.0,0.998
5984,16.0,1.0,50.0,2.0,0.998
5985,16.0,1.0,50.0,1.0,0.998
5986,16.0,1.0,50.0,0.5,0.998
5987,16.0,1.0,50.0,0.0,0.998
5988,16.0,1.0,25.0,512.0,0.981
5989,16.0,1.0,25.0,256.0,0.989
5990,16.0,1.0,25.0,128.0,0.993
5991,16.0,1.0,25.0,64.0,0.996
5992,16.0,1.0,25.0,32.0,0.997
5993,16.0,1.0,25.0,16.0,0.998
5994,16.0,1.0,25.0,8.0,0.998
5995,16.0,1.0,25.0,4.0,0.999
5996,16.0,1.0,25.0,2.0,0.999
5997,16.0,1.0,25.0,1.0,0.999
5998,16.0,1.0,25.0,0.5,0.999
5999,16.0,1.0,25.0,0.0,0.999
6000,16.0,1.0,12.5,512.0,0.98
6001,16.0,1.0,12.5,256.0,0.99
6002,16.0,1.0,12.5,128.0,0.995
6003,16.0,1.0,12.5,64.0,0.997
6004,16.0,1.0,12.5,32.0,0.998
6005,16.0,1.0,12.5,16.0,0.999
6006,16.0,1.0,12.5,8.0,0.999
6007,16.0,1.0,12.5,4.0,0.999
6008,16.0,1.0,12.5,2.0,0.999
6009,16.0,1.0,12.5,1.0,0.999
6010,16.0,1.0,12.5,0.5,0.999
6011,16.0,1.0,12.5,0.0,0.999
6012,16.0,1.0,6.25,512.0,0.979
6013,16.0,1.0,6.25,256.0,0.988
6014,16.0,1.0,6.25,128.0,0.995
6015,16.0,1.0,6.25,64.0,0.997
6016,16.0,1.0,6.25,32.0,0.999
6017,16.0,1.0,6.25,16.0,0.999
6018,16.0,1.0,6.25,8.0,0.999
6019,16.0,1.0,6.25,4.0,0.999
6020,16.0,1.0,6.25,2.0,1.0
6021,16.0,1.0,6.25,1.0,0.999
6022,16.0,1.0,6.25,0.5,1.0
6023,16.0,1.0,6.25,0.0,1.0
6024,16.0,1.0,3.125,512.0,0.977
6025,16.0,1.0,3.125,256.0,0.99
6026,16.0,1.0,3.125,128.0,0.995
6027,16.0,1.0,3.125,64.0,0.997
6028,16.0,1.0,3.125,32.0,0.998
6029,16.0,1.0,3.125,16.0,0.999
6030,16.0,1.0,3.125,8.0,0.999
6031,16.0,1.0,3.125,4.0,1.0
6032,16.0,1.0,3.125,2.0,1.0
6033,16.0,1.0,3.125,1.0,1.0
6034,16.0,1.0,3.125,0.5,1.0
6035,16.0,1.0,3.125,0.0,1.0
6036,16.0,1.0,0.0,512.0,0.979
6037,16.0,1.0,0.0,256.0,0.99
6038,16.0,1.0,0.0,128.0,0.995
6039,16.0,1.0,0.0,64.0,0.998
6040,16.0,1.0,0.0,32.0,0.999
6041,16.0,1.0,0.0,16.0,0.999
6042,16.0,1.0,0.0,8.0,1.0
6043,16.0,1.0,0.0,4.0,1.0
6044,16.0,1.0,0.0,2.0,1.0
6045,16.0,1.0,0.0,1.0,1.0
6046,16.0,1.0,0.0,0.5,1.0
6047,16.0,1.0,0.0,0.0,1.0
6048,16.0,0.5,3200.0,512.0,0.86
6049,16.0,0.5,3200.0,256.0,0.877
6050,16.0,0.5,3200.0,128.0,0.89
6051,16.0,0.5,3200.0,64.0,0.872
6052,16.0,0.5,3200.0,32.0,0.881
6053,16.0,0.5,3200.0,16.0,0.871
6054,16.0,0.5,3200.0,8.0,0.879
6055,16.0,0.5,3200.0,4.0,0.881
6056,16.0,0.5,3200.0,2.0,0.887
6057,16.0,0.5,3200.0,1.0,0.889
6058,16.0,0.5,3200.0,0.5,0.867
6059,16.0,0.5,3200.0,0.0,0.873
6060,16.0,0.5,1600.0,512.0,0.922
6061,16.0,0.5,1600.0,256.0,0.933
6062,16.0,0.5,1600.0,128.0,0.943
6063,16.0,0.5,1600.0,64.0,0.935
6064,16.0,0.5,1600.0,32.0,0.945
6065,16.0,0.5,1600.0,16.0,0.935
6066,16.0,0.5,1600.0,8.0,0.935
6067,16.0,0.5,1600.0,4.0,0.933
6068,16.0,0.5,1600.0,2.0,0.94
6069,16.0,0.5,1600.0,1.0,0.937
6070,16.0,0.5,1600.0,0.5,0.945
6071,16.0,0.5,1600.0,0.0,0.941
6072,16.0,0.5,800.0,512.0,0.944
6073,16.0,0.5,800.0,256.0,0.954
6074,16.0,0.5,800.0,128.0,0.967
6075,16.0,0.5,800.0,64.0,0.966
6076,16.0,0.5,800.0,32.0,0.969
6077,16.0,0.5,800.0,16.0,0.971
6078,16.0,0.5,800.0,8.0,0.97
6079,16.0,0.5,800.0,4.0,0.965
6080,16.0,0.5,800.0,2.0,0.968
6081,16.0,0.5,800.0,1.0,0.968
6082,16.0,0.5,800.0,0.5,0.966
6083,16.0,0.5,800.0,0.0,0.968
6084,16.0,0.5,400.0,512.0,0.966
6085,16.0,0.5,400.0,256.0,0.977
6086,16.0,0.5,400.0,128.0,0.979
6087,16.0,0.5,400.0,64.0,0.982
6088,16.0,0.5,400.0,32.0,0.983
6089,16.0,0.5,400.0,16.0,0.986
6090,16.0,0.5,400.0,8.0,0.983
6091,16.0,0.5,400.0,4.0,0.982
6092,16.0,0.5,400.0,2.0,0.986
6093,16.0,0.5,400.0,1.0,0.985
6094,16.0,0.5,400.0,0.5,0.984
6095,16.0,0.5,400.0,0.0,0.983
6096,16.0,0.5,200.0,512.0,0.975
6097,16.0,0.5,200.0,256.0,0.984
6098,16.0,0.5,200.0,128.0,0.988
6099,16.0,0.5,200.0,64.0,0.989
6100,16.0,0.5,200.0,32.0,0.992
6101,16.0,0.5,200.0,16.0,0.992
6102,16.0,0.5,200.0,8.0,0.991
6103,16.0,0.5,200.0,4.0,0.993
6104,16.0,0.5,200.0,2.0,0.992
6105,16.0,0.5,200.0,1.0,0.993
6106,16.0,0.5,200.0,0.5,0.991
6107,16.0,0.5,200.0,0.0,0.991
6108,16.0,0.5,100.0,512.0,0.973
6109,16.0,0.5,100.0,256.0,0.984
6110,16.0,0.5,100.0,128.0,0.99
6111,16.0,0.5,100.0,64.0,0.994
6112,16.0,0.5,100.0,32.0,0.994
6113,16.0,0.5,100.0,16.0,0.996
6114,16.0,0.5,100.0,8.0,0.996
6115,16.0,0.5,100.0,4.0,0.995
6116,16.0,0.5,100.0,2.0,0.995
6117,16.0,0.5,100.0,1.0,0.997
6118,16.0,0.5,100.0,0.5,0.995
6119,16.0,0.5,100.0,0.0,0.996
6120,16.0,0.5,50.0,512.0,0.98
6121,16.0,0.5,50.0,256.0,0.989
6122,16.0,0.5,50.0,128.0,0.992
6123,16.0,0.5,50.0,64.0,0.995
6124,16.0,0.5,50.0,32.0,0.996
6125,16.0,0.5,50.0,16.0,0.997
6126,16.0,0.5,50.0,8.0,0.998
6127,16.0,0.5,50.0,4.0,0.998
6128,16.0,0.5,50.0,2.0,0.998
6129,16.0,0.5,50.0,1.0,0.998
6130,16.0,0.5,50.0,0.5,0.998
6131,16.0,0.5,50.0,0.0,0.998
6132,16.0,0.5,25.0,512.0,0.981
6133,16.0,0.5,25.0,256.0,0.989
6134,16.0,0.5,25.0,128.0,0.993
6135,16.0,0.5,25.0,64.0,0.996
6136,16.0,0.5,25.0,32.0,0.998
6137,16.0,0.5,25.0,16.0,0.998
6138,16.0,0.5,25.0,8.0,0.999
6139,16.0,0.5,25.0,4.0,0.999
6140,16.0,0.5,25.0,2.0,0.999
6141,16.0,0.5,25.0,1.0,0.999
6142,16.0,0.5,25.0,0.5,0.999
6143,16.0,0.5,25.0,0.0,0.999
6144,16.0,0.5,12.5,512.0,0.981
6145,16.0,0.5,12.5,256.0,0.989
6146,16.0,0.5,12.5,128.0,0.995
6147,16.0,0.5,12.5,64.0,0.996
6148,16.0,0.5,12.5,32.0,0.998
6149,16.0,0.5,12.5,16.0,0.999
6150,16.0,0.5,12.5,8.0,0.999
6151,16.0,0.5,12.5,4.0,0.999
6152,16.0,0.5,12.5,2.0,0.999
6153,16.0,0.5,12.5,1.0,0.999
6154,16.0,0.5,12.5,0.5,1.0
6155,16.0,0.5,12.5,0.0,0.999
6156,16.0,0.5,6.25,512.0,0.978
6157,16.0,0.5,6.25,256.0,0.991
6158,16.0,0.5,6.25,128.0,0.994
6159,16.0,0.5,6.25,64.0,0.997
6160,16.0,0.5,6.25,32.0,0.999
6161,16.0,0.5,6.25,16.0,0.999
6162,16.0,0.5,6.25,8.0,0.999
6163,16.0,0.5,6.25,4.0,0.999
6164,16.0,0.5,6.25,2.0,0.999
6165,16.0,0.5,6.25,1.0,1.0
6166,16.0,0.5,6.25,0.5,0.999
6167,16.0,0.5,6.25,0.0,1.0
6168,16.0,0.5,3.125,512.0,0.977
6169,16.0,0.5,3.125,256.0,0.99
6170,16.0,0.5,3.125,128.0,0.994
6171,16.0,0.5,3.125,64.0,0.997
6172,16.0,0.5,3.125,32.0,0.998
6173,16.0,0.5,3.125,16.0,0.999
6174,16.0,0.5,3.125,8.0,0.999
6175,16.0,0.5,3.125,4.0,0.999
6176,16.0,0.5,3.125,2.0,1.0
6177,16.0,0.5,3.125,1.0,0.999
6178,16.0,0.5,3.125,0.5,0.999
6179,16.0,0.5,3.125,0.0,1.0
6180,16.0,0.5,0.0,512.0,0.981
6181,16.0,0.5,0.0,256.0,0.991
6182,16.0,0.5,0.0,128.0,0.995
6183,16.0,0.5,0.0,64.0,0.997
6184,16.0,0.5,0.0,32.0,0.998
6185,16.0,0.5,0.0,16.0,0.999
6186,16.0,0.5,0.0,8.0,0.999
6187,16.0,0.5,0.0,4.0,1.0
6188,16.0,0.5,0.0,2.0,1.0
6189,16.0,0.5,0.0,1.0,1.0
6190,16.0,0.5,0.0,0.5,1.0
6191,16.0,0.5,0.0,0.0,1.0
6192,16.0,0.25,3200.0,512.0,0.864
6193,16.0,0.25,3200.0,256.0,0.887
6194,16.0,0.25,3200.0,128.0,0.87
6195,16.0,0.25,3200.0,64.0,0.86
6196,16.0,0.25,3200.0,32.0,0.882
6197,16.0,0.25,3200.0,16.0,0.876
6198,16.0,0.25,3200.0,8.0,0.879
6199,16.0,0.25,3200.0,4.0,0.884
6200,16.0,0.25,3200.0,2.0,0.885
6201,16.0,0.25,3200.0,1.0,0.888
6202,16.0,0.25,3200.0,0.5,0.893
6203,16.0,0.25,3200.0,0.0,0.864
6204,16.0,0.25,1600.0,512.0,0.913
6205,16.0,0.25,1600.0,256.0,0.921
6206,16.0,0.25,1600.0,128.0,0.933
6207,16.0,0.25,1600.0,64.0,0.938
6208,16.0,0.25,1600.0,32.0,0.943
6209,16.0,0.25,1600.0,16.0,0.937
6210,16.0,0.25,1600.0,8.0,0.94
6211,16.0,0.25,1600.0,4.0,0.933
6212,16.0,0.25,1600.0,2.0,0.94
6213,16.0,0.25,1600.0,1.0,0.941
6214,16.0,0.25,1600.0,0.5,0.937
6215,16.0,0.25,1600.0,0.0,0.939
6216,16.0,0.25,800.0,512.0,0.95
6217,16.0,0.25,800.0,256.0,0.963
6218,16.0,0.25,800.0,128.0,0.961
6219,16.0,0.25,800.0,64.0,0.968
6220,16.0,0.25,800.0,32.0,0.966
6221,16.0,0.25,800.0,16.0,0.97
6222,16.0,0.25,800.0,8.0,0.968
6223,16.0,0.25,800.0,4.0,0.971
6224,16.0,0.25,800.0,2.0,0.965
6225,16.0,0.25,800.0,1.0,0.972
6226,16.0,0.25,800.0,0.5,0.97
6227,16.0,0.25,800.0,0.0,0.97
6228,16.0,0.25,400.0,512.0,0.965
6229,16.0,0.25,400.0,256.0,0.977
6230,16.0,0.25,400.0,128.0,0.977
6231,16.0,0.25,400.0,64.0,0.982
6232,16.0,0.25,400.0,32.0,0.984
6233,16.0,0.25,400.0,16.0,0.986
6234,16.0,0.25,400.0,8.0,0.984
6235,16.0,0.25,400.0,4.0,0.983
6236,16.0,0.25,400.0,2.0,0.984
6237,16.0,0.25,400.0,1.0,0.984
6238,16.0,0.25,400.0,0.5,0.984
6239,16.0,0.25,400.0,0.0,0.983
6240,16.0,0.25,200.0,512.0,0.972
6241,16.0,0.25,200.0,256.0,0.98
6242,16.0,0.25,200.0,128.0,0.986
6243,16.0,0.25,200.0,64.0,0.99
6244,16.0,0.25,200.0,32.0,0.991
6245,16.0,0.25,200.0,16.0,0.992
6246,16.0,0.25,200.0,8.0,0.993
6247,16.0,0.25,200.0,4.0,0.991
6248,16.0,0.25,200.0,2.0,0.992
6249,16.0,0.25,200.0,1.0,0.991
6250,16.0,0.25,200.0,0.5,0.993
6251,16.0,0.25,200.0,0.0,0.991
6252,16.0,0.25,100.0,512.0,0.974
6253,16.0,0.25,100.0,256.0,0.987
6254,16.0,0.25,100.0,128.0,0.992
6255,16.0,0.25,100.0,64.0,0.993
6256,16.0,0.25,100.0,32.0,0.994
6257,16.0,0.25,100.0,16.0,0.996
6258,16.0,0.25,100.0,8.0,0.996
6259,16.0,0.25,100.0,4.0,0.996
6260,16.0,0.25,100.0,2.0,0.996
6261,16.0,0.25,100.0,1.0,0.996
6262,16.0,0.25,100.0,0.5,0.996
6263,16.0,0.25,100.0,0.0,0.997
6264,16.0,0.25,50.0,512.0,0.98
6265,16.0,0.25,50.0,256.0,0.989
6266,16.0,0.25,50.0,128.0,0.993
6267,16.0,0.25,50.0,64.0,0.995
6268,16.0,0.25,50.0,32.0,0.997
6269,16.0,0.25,50.0,16.0,0.997
6270,16.0,0.25,50.0,8.0,0.998
6271,16.0,0.25,50.0,4.0,0.998
6272,16.0,0.25,50.0,2.0,0.998
6273,16.0,0.25,50.0,1.0,0.998
6274,16.0,0.25,50.0,0.5,0.998
6275,16.0,0.25,50.0,0.0,0.998
6276,16.0,0.25,25.0,512.0,0.981
6277,16.0,0.25,25.0,256.0,0.99
6278,16.0,0.25,25.0,128.0,0.993
6279,16.0,0.25,25.0,64.0,0.996
6280,16.0,0.25,25.0,32.0,0.998
6281,16.0,0.25,25.0,16.0,0.998
6282,16.0,0.25,25.0,8.0,0.999
6283,16.0,0.25,25.0,4.0,0.998
6284,16.0,0.25,25.0,2.0,0.999
6285,16.0,0.25,25.0,1.0,0.999
6286,16.0,0.25,25.0,0.5,0.999
6287,16.0,0.25,25.0,0.0,0.999
6288,16.0,0.25,12.5,512.0,0.978
6289,16.0,0.25,12.5,256.0,0.989
6290,16.0,0.25,12.5,128.0,0.994
6291,16.0,0.25,12.5,64.0,0.997
6292,16.0,0.25,12.5,32.0,0.998
6293,16.0,0.25,12.5,16.0,0.999
6294,16.0,0.25,12.5,8.0,0.999
6295,16.0,0.25,12.5,4.0,0.999
6296,16.0,0.25,12.5,2.0,0.999
6297,16.0,0.25,12.5,1.0,0.999
6298,16.0,0.25,12.5,0.5,0.999
6299,16.0,0.25,12.5,0.0,0.999
6300,16.0,0.25,6.25,512.0,0.977
6301,16.0,0.25,6.25,256.0,0.99
6302,16.0,0.25,6.25,128.0,0.994
6303,16.0,0.25,6.25,64.0,0.997
6304,16.0,0.25,6.25,32.0,0.998
6305,16.0,0.25,6.25,16.0,0.999
6306,16.0,0.25,6.25,8.0,0.999
6307,16.0,0.25,6.25,4.0,0.999
6308,16.0,0.25,6.25,2.0,0.999
6309,16.0,0.25,6.25,1.0,0.999
6310,16.0,0.25,6.25,0.5,1.0
6311,16.0,0.25,6.25,0.0,1.0
6312,16.0,0.25,3.125,512.0,0.978
6313,16.0,0.25,3.125,256.0,0.989
6314,16.0,0.25,3.125,128.0,0.995
6315,16.0,0.25,3.125,64.0,0.997
6316,16.0,0.25,3.125,32.0,0.998
6317,16.0,0.25,3.125,16.0,0.999
6318,16.0,0.25,3.125,8.0,0.999
6319,16.0,0.25,3.125,4.0,1.0
6320,16.0,0.25,3.125,2.0,0.999
6321,16.0,0.25,3.125,1.0,1.0
6322,16.0,0.25,3.125,0.5,1.0
6323,16.0,0.25,3.125,0.0,1.0
6324,16.0,0.25,0.0,512.0,0.98
6325,16.0,0.25,0.0,256.0,0.991
6326,16.0,0.25,0.0,128.0,0.995
6327,16.0,0.25,0.0,64.0,0.998
6328,16.0,0.25,0.0,32.0,0.999
6329,16.0,0.25,0.0,16.0,0.999
6330,16.0,0.25,0.0,8.0,0.999
6331,16.0,0.25,0.0,4.0,1.0
6332,16.0,0.25,0.0,2.0,1.0
6333,16.0,0.25,0.0,1.0,1.0
6334,16.0,0.25,0.0,0.5,1.0
6335,16.0,0.25,0.0,0.0,1.0
6336,16.0,0.125,3200.0,512.0,0.873
6337,16.0,0.125,3200.0,256.0,0.886
6338,16.0,0.125,3200.0,128.0,0.877
6339,16.0,0.125,3200.0,64.0,0.891
6340,16.0,0.125,3200.0,32.0,0.883
6341,16.0,0.125,3200.0,16.0,0.866
6342,16.0,0.125,3200.0,8.0,0.886
6343,16.0,0.125,3200.0,4.0,0.89
6344,16.0,0.125,3200.0,2.0,0.893
6345,16.0,0.125,3200.0,1.0,0.867
